cluster,vessel_type,port_i,port_j,n_obs
4,Bulker,TOKYO,GLADSTONE,1
4,Bulker,SUZHOU,YEOSU,1
4,Bulker,YEOSU,YOSU,1
4,Bulker,WEIFANG,YOSU,1
4,Bulker,BELL BAY,NAPIER,1
4,Bulker,YOSU,YEOSU,1
4,Bulker,YEOSU,"SIPITANG, SABAH",1
4,Bulker,AMAMAPARE AREA,AMAMAPARE,1
4,Bulker,AMAMAPARE,YANTAI,1
4,Bulker,YANTAI,GUANGZHOU,1
4,Bulker,HONG KONG,TAURANGA,1
4,Bulker,SALALAH,MINA RAYSUT,1
4,Bulker,MINA RAYSUT,SINGAPORE,1
4,Bulker,KEMBLA,BRISBANE,1
4,Bulker,ILIGAN,SRIRACHA,1
4,Bulker,VLADIVOSTOK,VOSTOKMORSERVICE,1
4,Bulker,VOSTOKMORSERVICE,ZHUHAI,1
4,Bulker,ZHUHAI,GAMCHEON,1
4,Bulker,SRIRACHA,KUANTAN,1
4,Bulker,PUTIAN,YOSU,1
4,Bulker,YANGZHOU,YOKKAICHI,1
4,Bulker,BALI,HONG KONG,1
4,Bulker,HONG KONG,BRISBANE,1
4,Bulker,SAMALAJU,SINGAPORE,1
4,Bulker,KUANTAN,HONG KONG,1
4,Bulker,HONG KONG,CAM PHA,1
4,Bulker,CAM PHA,KAOHSIUNG,1
4,Bulker,TAICHUNG,LYTTELTON,1
4,Bulker,CHITTAGONG,BAHODOPI,1
4,Bulker,BAHODOPI,"HIJU, MACO",1
4,Bulker,"HIJU, MACO",DAVAO,1
4,Bulker,DAVAO,NELSON,1
4,Bulker,KLANG,TIANJIN,1
4,Bulker,TIANJIN,QINGDAO,1
4,Bulker,QINGDAO,MELBOURNE,1
4,Bulker,QINGDAO,BRISBANE,1
4,Bulker,QUANZHOU,SHANGHAI,1
4,Bulker,SHANGHAI,LAE,1
4,Bulker,LAE,MOTUKEA ISLAND,1
4,Bulker,MOTUKEA ISLAND,SUVA,1
4,Bulker,SUVA,AUCKLAND,1
4,Bulker,SINGAPORE,KAKINADA,1
4,Bulker,KAKINADA,KLANG,1
4,Bulker,MONGLA,KLANG,1
4,Bulker,HONG KONG,SRIRACHA,1
4,Bulker,SU-AO,SINGAPORE,1
4,Bulker,SINGAPORE,FLYING FISH COVE,1
4,Bulker,FLYING FISH COVE,BRISBANE,1
4,Bulker,LANGATIAN,SINGAPORE,1
4,Bulker,CILACAP,SUVA,1
4,Bulker,NINGBO,VISSAI,1
4,Bulker,TOWNSVILLE,NAPIER,1
4,Bulker,SINGAPORE,KOTA KINABALU,1
4,Bulker,KOTA KINABALU,SINGAPORE,1
4,Bulker,NEW PRIOK,AUCKLAND,1
4,Bulker,SUZHOU,SUSAKI,1
4,Bulker,SINGAPORE,ONSLOW,1
4,Bulker,ONSLOW,KEPUH,1
4,Bulker,KEPUH,GARONGKONG,1
4,Bulker,GARONGKONG,KEMBLA,1
4,Bulker,QINZHOU,FANGCHENGGANG,1
4,Bulker,FANGCHENGGANG,GUANGZHOU,1
4,Bulker,GUANGZHOU,MILNER BAY,1
4,Bulker,SUZHOU,TANGSHAN,1
4,Bulker,TANGSHAN,YINGKOU,1
4,Bulker,YINGKOU,BABAK,1
4,Bulker,BABAK,WELLINGTON,1
4,Bulker,THEVENARD,ADELAIDE,1
4,Bulker,SINGAPORE,QINZHOU,1
4,Bulker,QINZHOU,LIANYUNGANG,1
4,Bulker,LIANYUNGANG,ZHOUSHAN,1
4,Bulker,LAUTOKA,NELSON,1
4,Bulker,GWANGYANG,GAMCHEON,1
4,Bulker,GAMCHEON,NAURU ISLAND,1
4,Bulker,NAURU ISLAND,NAPIER,1
4,Bulker,OSAKA,TOKYO,1
4,Bulker,TOKYO,KAKOGAWA,1
4,Bulker,KAKOGAWA,MELBOURNE,1
4,Bulker,YANGZHOU,ZHOUSHAN,1
4,Bulker,ZHOUSHAN,NINGBO,1
4,Bulker,NINGBO,NELSON,1
4,Bulker,POHANG,SRIRACHA,1
4,Bulker,SINGAPORE,"SIPITANG, SABAH",1
4,Bulker,BABAK,SRIRACHA,1
4,Bulker,KLANG,LYTTELTON,1
4,Bulker,LANSHAN,NINGBO,1
4,Bulker,NINGBO,TANJUNG BARA,1
4,Bulker,TANJUNG BARA,AUCKLAND,1
4,Bulker,GUANGZHOU,VUNG _NG,1
4,Bulker,VUNG _NG,KLANG,1
4,Bulker,KLANG,PERAI,1
4,Bulker,PERAI,SINGAPORE,1
4,Bulker,POHANG,NEW PRIOK,1
4,Bulker,NEW PRIOK,TAMBAK MULYO,1
4,Bulker,YEOSU,DANDONG,1
4,Bulker,DANDONG,YANTAI,1
4,Bulker,YANTAI,YEOSU,1
4,Bulker,YEOSU,TAURANGA,1
4,Bulker,DALIAN,QINHUANGDAO,1
4,Bulker,QINHUANGDAO,LUCANIN,1
4,Bulker,LUCANIN,SINGAPORE,1
4,Bulker,YANTAI,FANGCHENGGANG,1
4,Bulker,FANGCHENGGANG,HONG KONG,1
4,Bulker,HONG KONG,NEWCASTLE,1
4,Bulker,CHENGXI,PHU MY,1
4,Bulker,PHU MY,DUMAI,1
4,Bulker,GWANGYANG,YOSU,1
4,Bulker,TANGSHAN,SUSAKI,1
4,Bulker,MAKASSAR,TANJUNG LIMAU BONTANG,1
4,Bulker,TANJUNG LIMAU BONTANG,ALBANY,1
4,Bulker,KWINANA,ADELAIDE,1
4,Bulker,LANSHAN,SUSAKI,1
4,Bulker,YIZHENG,NEWCASTLE,1
4,Bulker,NEW PRIOK,RANGAI,1
4,Bulker,CHENGXI,VILA,1
4,Bulker,VILA,GISBORNE,1
4,Bulker,SRIRACHA,BINTULU,1
4,Bulker,XIAMEN,SRIRACHA,1
4,Bulker,TIANJIN,SHANGHAI,1
4,Bulker,BRISBANE,ADELAIDE,1
4,Bulker,MAJISTAN,KUANTAN,1
4,Bulker,QUANZHOU,XIAMEN,1
4,Bulker,XIAMEN,BRISBANE,1
4,Bulker,CHENGXI,ONSAN,1
4,Bulker,GAMCHEON,TOKYO,1
4,Bulker,TOKYO,BRISBANE,1
4,Bulker,LANSHAN,HIBIKINADA,1
4,Bulker,HIBIKINADA,OITA,1
4,Bulker,OITA,MELBOURNE,1
4,Bulker,SUZHOU,NEWCASTLE,1
4,Bulker,CHENGXI,KASHIMA,1
4,Bulker,GAMCHEON,LANSHAN,1
4,Bulker,GWANGYANG,KWINANA,1
4,Bulker,ALBANY,TAURANGA,1
4,Bulker,SUZHOU,LIANYUNGANG,1
4,Bulker,LIANYUNGANG,QINGDAO,1
4,Bulker,QINGDAO,SRIRACHA,1
4,Bulker,BALI,SRIRACHA,1
4,Bulker,YOSU,THILAWA,1
4,Bulker,THILAWA,DESA LALANG,1
4,Bulker,BINTULU,NEW PLYMOUTH,1
4,Bulker,ISHINOMAKI,KASHIMA,1
4,Bulker,KASHIMA,SAKAIDE,1
4,Bulker,FUKUOKA,SHANGHAI,1
4,Bulker,SHANGHAI,WELLINGTON,1
4,Bulker,INCHEON,SUSAKI,1
4,Bulker,SUSAKI,YOSU,1
4,Bulker,CHENNAI,HALDIA,1
4,Bulker,HALDIA,SINGAPORE,1
4,Bulker,NEWCASTLE,THEVENARD,1
4,Bulker,US PDX,RAINIER,1
4,Bulker,RAINIER,SOUTH TREES,1
4,Bulker,KUSHIRO,UBE,1
4,Bulker,ISABEL,YOSU,1
4,Bulker,GWANGYANG,NEWCASTLE,1
4,Bulker,SUZHOU,YOKKAICHI,1
4,Bulker,MURORAN,SAN FERNANDO HARBOR,1
4,Bulker,SAN FERNANDO HARBOR,GARONGKONG,1
4,Bulker,LANSHAN,YEOSU,1
4,Bulker,YEOSU,BING BONG,1
4,Bulker,BING BONG,TOWNSVILLE,1
4,Bulker,TOWNSVILLE,TAROONA,1
4,Bulker,SINGAPORE,GARONGKONG,1
4,Bulker,VAVOUTO,WELLINGTON,1
4,Bulker,CHENGXI,KAOHSIUNG,1
4,Bulker,KASHIMA,KAOHSIUNG,1
4,Bulker,KAOHSIUNG,HONG KONG,1
4,Bulker,HONG KONG,VN HPH,1
4,Bulker,VN HPH,HAIPHONG,1
4,Bulker,SINGAPORE,ADELAIDE,1
4,Bulker,KEMBLA,NEWCASTLE,1
4,Bulker,MINA SALMAN,FUJAIRAH,1
4,Bulker,FUJAIRAH,GEELONG,1
4,Bulker,YOSU,RIZHAO,1
4,Bulker,RIZHAO,GWANGYANG,1
4,Bulker,GWANGYANG,WELLINGTON,1
4,Bulker,CHENGXI,SUSAKI,1
4,Bulker,KEMBLA,THEVENARD,1
4,Bulker,SRIRACHA,PHRA PRADAENG,1
4,Bulker,PHRA PRADAENG,SINGAPORE,1
4,Bulker,DAMPIER,GISBORNE,1
4,Bulker,KAOHSIUNG,CHENGXI,1
4,Bulker,CHENGXI,TOKUYAMAKUDAMATSU,1
4,Bulker,TOKUYAMAKUDAMATSU,NOUMEA,1
4,Bulker,NOUMEA,GISBORNE,1
4,Bulker,SHARJAH,RUWAIS,1
4,Bulker,RUWAIS,AR RUWAYS,1
4,Bulker,GUANGZHOU,XIAMEN,1
4,Bulker,XIAMEN,TANJUNG LIMAU BONTANG,1
4,Bulker,TANJUNG LIMAU BONTANG,BONTANG,1
4,Bulker,BONTANG,MELBOURNE,1
4,Bulker,TANGSHAN,MANILA,1
4,Bulker,MANILA,KWINANA,1
4,Bulker,THEVENARD,MELBOURNE,1
4,Bulker,TRINCOMALEE,TRINCOMALEE HARBOR,1
4,Bulker,TRINCOMALEE HARBOR,SINGAPORE,1
4,Bulker,BINTULU,SURABAYA,1
4,Bulker,NEW PRIOK,DAMPIER,1
4,Bulker,SUZHOU,SINGAPORE,1
4,Bulker,GWANGYANG,PHU MY,1
4,Bulker,SRIRACHA,BELAWAN,1
4,Bulker,BELAWAN,DESA LALANG,1
4,Bulker,LUCANIN,KAOHSIUNG,1
4,Bulker,RANGAI,"GRESIK, JAVA",1
4,Bulker,KANDA,ADELAIDE,1
4,Bulker,KHORFAKKAN,COLOMBO,1
4,Bulker,COLOMBO,BRISBANE,1
4,Bulker,GEELONG,MELBOURNE,1
4,Bulker,RIZHAO,RANGAI,1
4,Bulker,SINGAPORE,CHENNAI,1
4,Bulker,CHENNAI,RANGAI,1
4,Bulker,RANGAI,SURABAYA,1
4,Bulker,TOKYO,YOKKAICHI,1
4,Bulker,YOKKAICHI,ZHOUSHAN,1
4,Bulker,ZHOUSHAN,SAIKI,1
4,Bulker,TSUKUMI,FUKUYAMA,1
4,Bulker,FUKUYAMA,TAURANGA,1
4,Bulker,SRIRACHA,LIANYUNGANG,1
4,Bulker,LIANYUNGANG,POHANG,1
4,Bulker,POHANG,NELSON,1
4,Bulker,MUARA PANTAI,HO CHI MINH,1
4,Bulker,PHU MY,BANGSAL ACEH,1
4,Bulker,NANTONG,ZHOUSHAN,1
4,Bulker,ZHOUSHAN,LAE,1
4,Bulker,LAE,BRISBANE,1
4,Bulker,SINGAPORE,VN DQT,1
4,Bulker,VN DQT,KLANG,1
4,Bulker,KLANG,RANGAI,1
4,Bulker,RANGAI,LYTTELTON,1
4,Bulker,INCHEON,DAESAN,1
4,Bulker,INCHEON,KUANTAN,1
4,Bulker,NINGDE,QINZHOU,1
4,Bulker,QINZHOU,DANZHOU,1
4,Bulker,DANZHOU,CAPE CUVIER,1
4,Bulker,CHENNAI,SINGAPORE,1
4,Bulker,SINGAPORE,BIRINGKASSI,1
4,Bulker,RIZHAO,VILLANUEVA,1
4,Bulker,VILLANUEVA,TAURANGA,1
4,Bulker,SUZHOU,BIRINGKASSI,1
4,Bulker,SUVA,NAPIER,1
4,Bulker,KUDAMATSU,TOKUYAMAKUDAMATSU,1
4,Bulker,TOKUYAMAKUDAMATSU,TSURUGA,1
4,Bulker,TSURUGA,GAMCHEON,1
4,Bulker,GAMCHEON,NEW PLYMOUTH,1
4,Bulker,MIZUSHIMA,SHIBUSHI WAN,1
4,Bulker,SHIBUSHI WAN,YATSUSHIRO,1
4,Bulker,YATSUSHIRO,YOSU,1
4,Bulker,DAMPIER,LUMUT,1
4,Bulker,KISARAZU,DARWIN,1
4,Bulker,DARWIN,GISBORNE,1
4,Bulker,GUANGZHOU,ZHOUSHAN,1
4,Bulker,ZHOUSHAN,DUMAI,1
4,Bulker,DUMAI,TAURANGA,1
4,Bulker,NIIHAMA,SAGANOSEKI,1
4,Bulker,SAGANOSEKI,TOWNSVILLE,1
4,Bulker,TOWNSVILLE,KEMBLA,1
4,Bulker,CAM PHA,SRIRACHA,1
4,Bulker,SINGAPORE,USELESS LOOP,1
4,Bulker,USELESS LOOP,CIWANDAN,1
4,Bulker,CIWANDAN,RANGAI,1
4,Bulker,RANGAI,KWINANA,1
4,Bulker,KWINANA,TAURANGA,1
4,Bulker,NEW ORLEANS,MISSISSIPPIRVR,1
4,Bulker,MISSISSIPPIRVR,CRIST_BAL,1
4,Bulker,CRIST_BAL,TABOGUILLA,1
4,Bulker,TABOGUILLA,TAURANGA,1
4,Bulker,SUZHOU,"KANDA, FUKUOKA",1
4,Bulker,BRISBANE,GLADSTONE,1
4,Bulker,FISHERMANS LANDING,KEMBLA,1
4,Bulker,QINZHOU,BEIHAI,1
4,Bulker,ZHANJIANG,HONG KONG,1
4,Bulker,DAR ES SALAAM,DAR ES-SALAAM,1
4,Bulker,DAR ES-SALAAM,LOUIS,1
4,Bulker,LOUIS,GERALDTON,1
4,Bulker,GERALDTON,MAKASSAR,1
4,Bulker,MAKASSAR,NAPIER,1
4,Bulker,SINGAPORE,FUZHOU,1
4,Bulker,HONG KONG,XIAMEN,1
4,Bulker,XIAMEN,BATANGAS,1
4,Bulker,MUHAMMAD BIN QASIM,SHARJAH,1
4,Bulker,SHARJAH,RAS AL KHAIR SA,1
4,Bulker,FUJAIRAH,NEW PLYMOUTH,1
4,Bulker,GUANGZHOU,FANGCHENGGANG,1
4,Bulker,FANGCHENGGANG,HÃ¡Âº LONG,1
4,Bulker,HÃ¡Âº LONG,WELLINGTON,1
4,Bulker,QINGDAO,NINGBO,1
4,Bulker,NINGBO,XIAMEN,1
4,Bulker,GLADSTONE,KEMBLA,1
4,Bulker,GAMCHEON,UBE,1
4,Bulker,UBE,GEELONG,1
4,Bulker,YOSU,WELLINGTON,1
4,Bulker,YAHATA,YOSU,1
4,Bulker,YOSU,SHANGHAI,1
4,Bulker,NEWCASTLE,BURNIE,1
4,Bulker,BURNIE,GISBORNE,1
4,Bulker,ADELAIDE,SEMARANG,1
4,Bulker,SEMARANG,TAMBAK MULYO,1
4,Bulker,KLANG,TAURANGA,1
4,Bulker,YANGZHOU,OITA,1
4,Bulker,OITA,GAMCHEON,1
4,Bulker,XIAMEN,SINGAPORE,1
4,Bulker,CHITTAGONG,DESA LALANG,1
4,Bulker,DESA LALANG,DUMAI,1
4,Bulker,SINGAPORE,"GRESIK, JAVA",1
4,Bulker,USELESS LOOP,DAESAN,1
4,Bulker,LANSHAN,RANGAI,1
4,Bulker,SINGAPORE,INCHEON,1
4,Bulker,INCHEON,GLADSTONE,1
4,Bulker,CHENGXI,MAJISTAN,1
4,Bulker,MAJISTAN,BINTULU,1
4,Bulker,BINTULU,"LAHAD DATU, SABAH",1
4,Bulker,"LAHAD DATU, SABAH",TAURANGA,1
4,Bulker,SINGAPORE,LUCANIN,1
4,Bulker,LUCANIN,BACOLOD CITY,1
4,Bulker,BACOLOD CITY,WALLAROO,1
4,Bulker,WALLAROO,AUCKLAND,1
4,Bulker,ALBANY,ZHUHAI,1
4,Bulker,GUANGZHOU,GUISHAN,1
4,Bulker,GUISHAN,NELSON,1
4,Bulker,TOWNSVILLE,GLADSTONE,1
4,Bulker,GLADSTONE,HOBART,1
4,Bulker,HOBART,PIRIE,1
4,Bulker,PIRIE,NELSON,1
4,Bulker,DONGFANG,NEWCASTLE,1
4,Bulker,GEELONG,DEVONPORT,1
4,Bulker,DEVONPORT,ADELAIDE,1
4,Bulker,SINGAPORE,BATU AMPAR,1
4,Bulker,BATU AMPAR,KWINANA,1
4,Bulker,KWINANA,PORTLAND,1
4,Bulker,PORTLAND,GISBORNE,1
4,Bulker,NEW PRIOK,CIWANDAN,1
4,Bulker,CIWANDAN,BUNBURY,1
4,Bulker,SINGAPORE,ID PLM,1
4,Bulker,ID PLM,TAURANGA,1
4,Bulker,SUZHOU,KANDA,1
4,Bulker,KANDA,ONSAN,1
4,Bulker,ONSAN,AUCKLAND,1
4,Bulker,NEWCASTLE,AUCKLAND,1
4,Bulker,LANSHAN,YANTAI,1
4,Bulker,YANTAI,KAKOGAWA,1
4,Bulker,KAKOGAWA,TAURANGA,1
4,Bulker,ISABEL,MAPTAPHUT,1
4,Bulker,MAP TA PHUT,NEWCASTLE,1
4,Bulker,TOKUYAMAKUDAMATSU,KAOHSIUNG,1
4,Bulker,KAOHSIUNG,BIRINGKASSI,1
4,Bulker,PARADIP,KLANG,1
4,Bulker,SINGAPORE,DAESAN,1
4,Bulker,YOSU,NELSON,1
4,Bulker,HONG KONG,SAMARINDA,1
4,Bulker,SAMARINDA,TAICHUNG,1
4,Bulker,KAOHSIUNG,BATANGAS,1
4,Bulker,BATANGAS,WELLINGTON,1
4,Bulker,GLADSTONE,DANZHOU,1
4,Bulker,DANZHOU,VUNG _NG,1
4,Bulker,VUNG _NG,SINGAPORE,1
4,Bulker,SHARJAH,RAS AL KHAIR,1
4,Bulker,LIANYUNGANG,HULUDAO,1
4,Bulker,HULUDAO,BIRINGKASSI,1
4,Bulker,BRISBANE,HAY POINT,1
4,Bulker,MACKAY,AUCKLAND,1
4,Bulker,ZHANJIANG,SRIRACHA,1
4,Bulker,FANGCHENGGANG,SINGAPORE,1
4,Bulker,GERALDTON,TAURANGA,1
4,Bulker,FUJAIRAH,MINA SALMAN,1
4,Bulker,MINA SALMAN,RAS LAFFAN,1
4,Bulker,BASAMUK,NEW PLYMOUTH,1
4,Bulker,XIAMEN,HONG KONG,1
4,Bulker,HONG KONG,HAY POINT,1
4,Bulker,KWINANA,WALLAROO,1
4,Bulker,WALLAROO,BRISBANE,1
4,Bulker,CHENNAI,TUTICORIN,1
4,Bulker,TUTICORIN,NEW TUTICORIN,1
4,Bulker,NEW TUTICORIN,SINGAPORE,1
4,Bulker,CHENGXI,VISSAI,1
4,Bulker,NEWCASTLE,HOBART,1
4,Bulker,HOBART,MELBOURNE,1
4,Bulker,MELBOURNE,SUVA,1
4,Bulker,MISSISSIPPIRVR,NEW ORLEANS,1
4,Bulker,NEW ORLEANS,CRIST_BAL,1
4,Bulker,CRIST_BAL,GATUN,1
4,Bulker,GATUN,NEW PLYMOUTH,1
4,Bulker,NEWCASTLE,LAUTOKA,1
4,Bulker,LAUTOKA,AUCKLAND,1
4,Bulker,SHANGHAI,TOWNSVILLE,1
4,Bulker,PORTLAND,MELBOURNE,1
4,Bulker,ONAHAMA,ONSAN,1
4,Bulker,MUNDRA,SHARJAH,1
4,Bulker,SINGAPORE,LUMUT,1
4,Bulker,SAMARINDA,MAP TA PHUT,1
4,Bulker,MAP TA PHUT,SRIRACHA,1
4,Bulker,CHENGXI,SUZHOU,1
4,Bulker,SUZHOU,KAOHSIUNG,1
4,Bulker,KAOHSIUNG,NEWCASTLE,1
4,Bulker,GAMCHEON,HIBIKINADA,1
4,Bulker,HIBIKINADA,HIBI,1
4,Bulker,HIBI,OITA,1
4,Bulker,SUZHOU,SURABAYA,1
4,Bulker,LIANYUNGANG,SHANGHAI,1
4,Bulker,SUZHOU,HONG KONG,1
4,Bulker,MANILA,KLANG,1
4,Bulker,NEW PRIOK,BINTULU,1
4,Bulker,AMAMAPARE,BING BONG,1
4,Bulker,BING BONG,GUISHAN,1
4,Bulker,GUISHAN,GUANGZHOU,1
4,Bulker,QINGDAO,YOSU,1
4,Bulker,YOSU,GISBORNE,1
4,Bulker,KAOHSIUNG,WAKAYAMA-SHIMOTSU,1
4,Bulker,WAKAYAMA-SHIMOTSU,GLADSTONE,1
4,Bulker,GLADSTONE,BRISBANE,1
4,Bulker,KUNSAN,LANSHAN,1
4,Bulker,INCHEON,YANGZHOU,1
4,Bulker,YANGZHOU,SINGAPORE,1
4,Bulker,SINGAPORE,TELUKBAYUR,1
4,Bulker,TELUKBAYUR,NEW PLYMOUTH,1
4,Bulker,FUJAIRAH,VISAKHAPATNAM,1
4,Bulker,VISAKHAPATNAM,SINGAPORE,1
4,Bulker,ISABEL,ONSAN,1
4,Bulker,ONSAN,SAGANOSEKI,1
4,Bulker,SAGANOSEKI,UNO,1
4,Bulker,UNO,HIBI,1
4,Bulker,HIBI,SAMARINDA,1
4,Bulker,KAOHSIUNG,SHANGHAI,1
4,Bulker,TANGSHAN,KANDA,1
4,Bulker,SINGAPORE,HIMEJI,1
4,Bulker,HIMEJI,KAKOGAWA,1
4,Bulker,KAKOGAWA,KASHIMA,1
4,Bulker,KASHIMA,KUSHIRO,1
4,Bulker,KUSHIRO,TAURANGA,1
4,Bulker,SINGAPORE,ZHANJIANG,1
4,Bulker,ZHANJIANG,LIANYUNGANG,1
4,Bulker,LIANYUNGANG,TANGSHAN,1
4,Bulker,TANGSHAN,DALIAN,1
4,Bulker,DALIAN,NAPIER,1
4,Bulker,FUJAIRAH,SRIRACHA,1
4,Bulker,PUTIAN,WEDA,1
4,Bulker,WEDA,NINGDE,1
4,Bulker,NINGDE,GLADSTONE,1
4,Bulker,LIANYUNGANG,NEWCASTLE,1
4,Bulker,NEWCASTLE,NOUMEA,1
4,Bulker,NOUMEA,NAPIER,1
4,Bulker,LANSHAN,NEWCASTLE,1
4,Bulker,VAVOUTO,LYTTELTON,1
4,Bulker,LANSHAN,GISBORNE,1
4,Bulker,YANTAI,HONG KONG,1
4,Bulker,HONG KONG,FANGCHENGGANG,1
4,Bulker,FANGCHENGGANG,GEELONG,1
4,Bulker,GEELONG,TIMARU,1
4,Bulker,CHENGXI,HO CHI MINH,1
4,Bulker,PHU MY,GARCIA HERNANDEZ,1
4,Bulker,GARCIA HERNANDEZ,VILLANUEVA,1
4,Bulker,VILLANUEVA,PRONY BAY,1
4,Bulker,PRONY BAY,WELLINGTON,1
4,Bulker,GAMCHEON,MARIVELES,1
4,Bulker,MARIVELES,MANILA,1
4,Bulker,MANILA,BATANGAS,1
4,Bulker,HÃ¡Âº LONG,SINGAPORE,1
4,Bulker,SINGAPORE,BELAWAN,1
4,Bulker,BELAWAN,NEW PLYMOUTH,1
4,Bulker,DAMMAM,HAMAD,1
4,Bulker,HAMAD,JUBAIL,1
4,Bulker,AL JUBAYL,RAS AL KHAIR SA,1
4,Bulker,RAS AL KHAIR SA,SINGAPORE,1
4,Bulker,VOSTOCHNYY,NINGBO,1
4,Bulker,NINGBO,THILAWA,1
4,Bulker,THILAWA,SINGAPORE,1
4,Bulker,AR RUWAYS,PORTLAND,1
4,Bulker,BEIHAI,NINGDE,1
4,Bulker,NINGDE,FUZHOU,1
4,Bulker,FUZHOU,"KANDA, FUKUOKA",1
4,Bulker,LANSHAN,MIZUSHIMA,1
4,Bulker,MIZUSHIMA,TAICHUNG,1
4,Bulker,TAICHUNG,KANDA,1
4,Bulker,BRISBANE,PORT CHALMERS,1
4,Bulker,TIANJIN,SUSAKI,1
4,Bulker,YOKKAICHI,KASHIMA,1
4,Bulker,FUJAIRAH,ESPERANCE,1
4,Bulker,ESPERANCE,ALBANY,1
4,Bulker,KANDA,BATANGAS,1
4,Bulker,BATANGAS,KWINANA,1
4,Bulker,KUNSAN,ONOMICHIITOZAKI,1
4,Bulker,FANGCHENGGANG,TOWNSVILLE,1
4,Bulker,GEELONG,BURNIE,1
4,Bulker,BURNIE,TAURANGA,1
4,Bulker,KAOHSIUNG,GUANGZHOU,1
4,Bulker,GUANGZHOU,HO CHI MINH,1
4,Bulker,HO CHI MINH,TABONEO,1
4,Bulker,"SIPITANG, SABAH",CAIRNS,1
4,Bulker,CAIRNS,TOWNSVILLE,1
4,Bulker,ZHANJIANG,FANGCHENGGANG,1
4,Bulker,FANGCHENGGANG,DANZHOU,1
4,Bulker,DANZHOU,NEWCASTLE,1
4,Bulker,SINGAPORE,KWINANA,1
4,Bulker,FREMANTLE,KEMBLA,1
4,Bulker,KWINANA,KUANTAN,1
4,Bulker,KUANTAN,BELAWAN,1
4,Bulker,INCHEON,CHENGXI,1
4,Bulker,CHENGXI,QINGDAO,1
4,Bulker,QINGDAO,OITA,1
4,Bulker,SUZHOU,KASHIMA,1
4,Bulker,KAOHSIUNG,ADANG BAY,1
4,Bulker,ADANG BAY,TAURANGA,1
4,Bulker,LANSHAN,US PDX,1
4,Bulker,FUJAIRAH,PORTLAND,1
4,Bulker,PORTLAND,BRISBANE,1
4,Bulker,FANGCHENGGANG,QINZHOU,1
4,Bulker,QINZHOU,SRIRACHA,1
4,Bulker,WEIHAI,YOSU,1
4,Bulker,MUHAMMAD BIN QASIM,DAMMAM,1
4,Bulker,DAMMAM,MINA SALMAN,1
4,Bulker,MINA SALMAN,JUBAIL,1
4,Bulker,BRISBANE,YINGKOU,1
4,Bulker,YINGKOU,NELSON,1
4,Bulker,SUZHOU,MAJISTAN,1
4,Bulker,MAJISTAN,ZHOUSHAN,1
4,Bulker,ZHOUSHAN,GLADSTONE,1
4,Bulker,SINGAPORE,XIAMEN,1
4,Bulker,MANILA,NAPIER,1
4,Bulker,GWANGYANG,POHANG,1
4,Bulker,POHANG,HO CHI MINH,1
4,Bulker,RICHARDS BAY,R_O DE LA PLATA,1
4,Bulker,R_O DE LA PLATA,SAN LORENZO,1
4,Bulker,ZONA COMUN,LYTTELTON,1
4,Bulker,HONG KONG,HAIPHONG,1
4,Bulker,NEW PRIOK,SAMALAJU,1
4,Bulker,SAMALAJU,KLANG,1
4,Bulker,CHENGXI,SRIRACHA,1
4,Bulker,YANTAI,SHANGHAI,1
4,Bulker,YIZHENG,YOSU,1
4,Bulker,BELL BAY,GISBORNE,1
4,Bulker,YANTAI,CHENGXI,1
4,Bulker,NEW PRIOK,TAURANGA,1
4,Bulker,MELBOURNE,LYTTELTON,1
4,Bulker,KAOHSIUNG,HO CHI MINH CITY,1
4,Bulker,HO CHI MINH CITY,BRISBANE,1
4,Bulker,TOKUYAMAKUDAMATSU,"KANDA, FUKUOKA",1
4,Bulker,ZHANGZHOU,XIAMEN,1
4,Bulker,XIAMEN,ONOMICHIITOZAKI,1
4,Bulker,MATSUNAGA,TOKUYAMAKUDAMATSU,1
4,Bulker,TOKUYAMAKUDAMATSU,GISBORNE,1
4,Bulker,ID TANJUNG BUTON,KINNAKAGUSUKU,1
4,Bulker,KINNAKAGUSUKU,KATSUREN-HAEBARU,1
4,Bulker,KATSUREN-HAEBARU,ZHOUSHAN,1
4,Bulker,LAUTOKA,LYTTELTON,1
4,Bulker,KANDA,KWINANA,1
4,Bulker,GERALDTON,TAROONA,1
4,Bulker,HOBART,WELLINGTON,1
4,Bulker,KANDA,DARWIN,1
4,Bulker,DARWIN,KARUMBA,1
4,Bulker,KARUMBA,TOWNSVILLE,1
4,Bulker,TOWNSVILLE,HOBART,1
4,Bulker,HOBART,NELSON,1
4,Bulker,INCHEON,GAMCHEON,1
4,Bulker,GAMCHEON,SAKAIMINATO,1
4,Bulker,SAKAIMINATO,HAMADA,1
4,Bulker,HAMADA,NAPIER,1
4,Bulker,LANSHAN,VOSTOCHNYY,1
4,Bulker,VOSTOCHNYY,SHANGHAI,1
4,Bulker,SUZHOU,PORT CHALMERS,1
4,Bulker,SRIRACHA,BIRINGKASSI,1
4,Bulker,BIRINGKASSI,GEELONG,1
4,Bulker,PUTIAN,XIAMEN,1
4,Bulker,XIAMEN,MANILA,1
4,Bulker,SUZHOU,BEIHAI,1
4,Bulker,SOHAR,KHOR FAKKAN,1
4,Bulker,KHOR FAKKAN,SHARJAH,1
4,Bulker,SHARJAH,AL JUBAYL,1
